City,community_id,Community,Latitude,Longitude,Pincode,Tonnage Apr 2025,Trees Saved Apr 2025,CO2 Kgs Averted Apr 2025,Households Participation % Apr 2025,Segregation Compliance % Apr 2025,Tonnage May 2025,Trees Saved May 2025,CO2 Kgs Averted May 2025,Households Participation % May 2025,Segregation Compliance % May 2025,Tonnage Jun 2025,Trees Saved Jun 2025,CO2 Kgs Averted Jun 2025,Households Participation % Jun 2025,Segregation Compliance % Jun 2025,Tonnage Jul 2025,Trees Saved Jul 2025,CO2 Kgs Averted Jul 2025,Households Participation % Jul 2025,Segregation Compliance % Jul 2025,Tonnage Aug 2025,Trees Saved Aug 2025,CO2 Kgs Averted Aug 2025,Households Participation % Aug 2025,Segregation Compliance % Aug 2025,Tonnage Sep 2025,Trees Saved Sep 2025,CO2 Kgs Averted Sep 2025,Households Participation % Sep 2025,Segregation Compliance % Sep 2025,Tonnage Oct 2025,Trees Saved Oct 2025,CO2 Kgs Averted Oct 2025,Households Participation % Oct 2025,Segregation Compliance % Oct 2025
Mumbai,384,C123,19.02038,72.83136,400028,20.95,0.188,46.09,20.83,,13.14,0.118,28.908,16.67,,16.06,0.144,35.332,20.83,,19.85,0.178,43.67,20,,17.35,0.156,38.17,12.5,,13.89,0.125,30.558,16.67,,33.96,0.305,74.712,10,
Mumbai,395,C124,19.01502,72.83465,400028,22.62,0.203,49.764,27.08,,24.13,0.217,53.086,30,,20.15,0.181,44.33,31.25,,36.96,0.332,81.312,36.67,,28.65,0.257,63.03,43.75,,22.11,0.198,48.642,39.58,,49.15,0.441,108.13,45,
Mumbai,382,C125,19.01577,72.83514,400028,17.8,0.16,39.16,12.5,,9.84,0.088,21.648,10,,10.98,0.099,24.156,10,,17.31,0.155,38.082,16,,11.53,0.104,25.366,15,,20.41,0.183,44.902,17.5,,12.09,0.109,26.598,12,
Mumbai,275,C126,19.02031,72.83569,400028,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
Mumbai,417,C127,19.01612,72.83602,400028,22.77,0.204,50.094,30,,30.9,0.277,67.98,24,,15.53,0.139,34.166,25,,27.19,0.244,59.818,32,,13.6,0.122,29.92,15,,19.25,0.173,42.35,25,,32.66,0.293,71.852,36,
Mumbai,409,C128,19.01612,72.83602,400028,19.7,0.177,43.34,14.29,,18.14,0.163,39.908,14.29,,19.48,0.175,42.856,14.29,,22.83,0.205,50.226,17.14,,14.86,0.133,32.692,3.57,,0,0,0,0,,15.53,0.139,34.166,2.86,
Mumbai,186,C129,19.01612,72.83602,400028,114.01,1.024,250.822,36.49,,146.68,1.317,322.696,32.26,,117.31,1.053,258.082,36.18,,146.14,1.312,321.508,38.22,,124.15,1.115,273.13,37.82,,135.48,1.216,298.056,37.82,,211.21,1.896,464.662,42.56,
Mumbai,385,C130,19.01594,72.83643,400028,9.94,0.089,21.868,20.83,,8.7,0.078,19.14,20,,8.89,0.08,19.558,12.5,,14.33,0.129,31.526,20,,10.06,0.09,22.132,25,,7.76,0.07,17.072,20.83,,28.03,0.252,61.666,23.33,
Mumbai,471,C131,19.02478,72.83686,400028,36.17,0.325,79.574,42.86,,47.27,0.424,103.994,45.71,,33.28,0.299,73.216,57.14,,50.63,0.455,111.386,51.43,,41.24,0.37,90.728,60.71,,32.2,0.289,70.84,46.43,,44.08,0.396,96.976,54.29,
Mumbai,383,C132,19.0153,72.83724,400028,239.89,2.154,527.758,33.7,,241.65,2.169,531.63,31.88,,238.99,2.146,525.778,33.21,,281.18,2.524,618.596,31.27,,254.38,2.284,559.636,32.86,,183.79,1.65,404.338,29.85,,310.91,2.791,684.002,35.1,
Mumbai,481,C133,19.0159,72.83744,400028,35.01,0.314,77.022,41.67,,27.37,0.246,60.214,24.44,,91.92,0.825,202.224,22.22,,14.1,0.127,31.02,13.33,,20.07,0.18,44.154,19.44,,18.52,0.166,40.744,25,,24.95,0.224,54.89,20,
Mumbai,219,C134,19.01833,72.83752,400028,0,0,0,0,,0,0,0,0,,0,0,0,0,,2.45,0.022,5.39,20,,0,0,0,0,,0,0,0,0,,7.38,0.066,16.236,20,
Mumbai,261,C135,19.02194,72.83783,400028,52.64,0.473,115.808,23.61,,52.34,0.47,115.148,21.11,,31.58,0.284,69.476,23.61,,32.56,0.292,71.632,18.89,,36.71,0.33,80.762,22.22,,26.95,0.242,59.29,19.44,,68.4,0.614,150.48,25.56,
Mumbai,310,C136,19.01996,72.83785,400028,38.93,0.349,85.646,21.25,,39.11,0.351,86.042,19,,26.95,0.242,59.29,20,,51.7,0.464,113.74,23,,37.67,0.338,82.874,18.75,,51.14,0.459,112.508,22.5,,52.22,0.469,114.884,21,
Mumbai,276,C137,19.0253,72.83921,400028,11.16,0.1,24.552,17.5,,15.21,0.137,33.462,20,,21.88,0.196,48.136,22.5,,37.75,0.339,83.05,24,,28.58,0.257,62.876,25,,20.48,0.184,45.056,22.5,,30.55,0.274,67.21,26,
Mumbai,374,C138,19.04033,72.83953,400016,40.41,0.363,88.902,25,,74.83,0.672,164.626,29.33,,46.02,0.413,101.244,28.33,,34.26,0.308,75.372,17.33,,40.07,0.36,88.154,28.33,,36.59,0.328,80.498,18.33,,91.7,0.823,201.74,34.67,
Mumbai,535,C139,19.02331,72.83996,400063,24.26,0.218,53.372,28.85,,21.22,0.191,46.684,18.46,,23.67,0.212,52.074,25,,16.74,0.15,36.828,21.15,,26.36,0.237,57.992,19.35,,41.56,0.373,91.432,22.92,,4.38,0.039,9.636,8.33,
Mumbai,368,C140,19.03055,72.84006,400016,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
Mumbai,458,C141,19.03643,72.84189,400016,23.22,0.208,51.084,17.31,,43.21,0.388,95.062,23.08,,17.19,0.154,37.818,17.31,,30.28,0.272,66.616,16.92,,31.42,0.282,69.124,25,,24.21,0.217,53.262,23.08,,61.39,0.551,135.058,32.31,
Mumbai,199,C142,19.10898,72.84296,400028,30.65,0.275,67.43,22.5,,40.62,0.365,89.364,26,,30.28,0.272,66.616,27.5,,38.08,0.342,83.776,32,,40.44,0.363,88.968,35,,37.94,0.341,83.468,32.5,,55.84,0.501,122.848,32,
Mumbai,359,C143,19.03793,72.843,400016,34.83,0.313,76.626,43.75,,34.49,0.31,75.878,30,,32.73,0.294,72.006,34.38,,27.01,0.242,59.422,25,,51.14,0.459,112.508,40.63,,49.78,0.447,109.516,50,,89.93,0.807,197.846,47.5,
Mumbai,187,C144,19.01807,72.84342,400028,152.21,1.366,334.862,20.57,,169.39,1.521,372.658,19.55,,140.39,1.26,308.858,19.32,,165.03,1.482,363.066,19.37,,165.43,1.485,363.946,20.21,,160.29,1.439,352.638,22,,226.32,2.032,497.904,22.4,
Mumbai,571,C145,19.01302,72.84359,400014,59.96,0.538,131.912,35.56,,64.83,0.582,142.626,27.27,,76.78,0.689,168.916,31.91,,60.99,0.548,134.178,33.33,,158.79,1.426,349.338,46.67,,76.7,0.689,168.74,35.42,,82.52,0.741,181.544,37.5,
Mumbai,240,C146,19.01382,72.84394,400014,35.23,0.316,77.506,22.73,,46.93,0.421,103.246,25.45,,48.32,0.434,106.304,29.55,,46.26,0.415,101.772,31.82,,61.19,0.549,134.618,27.27,,33.7,0.303,74.14,22.73,,68.04,0.611,149.688,34.09,
Mumbai,371,C147,19.03219,72.84527,400016,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0.72,0.006,1.584,2.5,
Mumbai,316,C148,19.03389,72.8465,400016,64.01,0.575,140.822,17.05,,98.43,0.884,216.546,21.82,,48.67,0.437,107.074,13.64,,78.73,0.707,173.206,12.73,,69.07,0.62,151.954,18.54,,61.27,0.55,134.794,15.22,,158.26,1.421,348.172,23.04,
Mumbai,101,C149,18.99998,72.84684,400012,31.85,0.286,70.07,8.52,,39.54,0.355,86.988,7.73,,41.93,0.376,92.246,7.95,,42.34,0.38,93.148,8.52,,62.72,0.563,137.984,10,,58.73,0.527,129.206,8.52,,58,0.521,127.6,9.09,
Mumbai,283,C150,19.01922,72.84724,400014,28.9,0.259,63.58,27.27,,42.69,0.383,93.918,27.27,,29.17,0.262,64.174,15.91,,33.46,0.3,73.612,18.18,,85.87,0.771,188.914,29.09,,27.57,0.248,60.654,13.64,,19.26,0.173,42.372,11.36,
Mumbai,326,C151,19.0209,72.84792,400014,10.19,0.091,22.418,20,,3.86,0.035,8.492,7.14,,8.1,0.073,17.82,16.67,,10.86,0.097,23.892,16.67,,14.23,0.128,31.306,20,,10.56,0.095,23.232,20,,23.98,0.215,52.756,25,
Mumbai,556,C152,19.16356,72.85158,400063,77.21,0.693,169.862,39.71,,94.56,0.849,208.032,43.53,,43.94,0.394,96.668,30.88,,48.75,0.438,107.25,36.76,,102.73,0.922,226.006,36.47,,56.53,0.507,124.366,22.06,,88.59,0.795,194.898,27.06,
Mumbai,141,C153,19.16622,72.85263,400104,29.51,0.265,64.922,18.18,,31.59,0.284,69.498,29.09,,19.87,0.178,43.714,13.64,,23.96,0.215,52.712,15.91,,22.41,0.201,49.302,12.73,,24.77,0.222,54.494,15.91,,37.7,0.338,82.94,23.64,
Mumbai,181,C154,19.15503,72.85524,400063,113.33,1.017,249.326,26.92,,149.83,1.345,329.626,26.82,,135.19,1.214,297.418,30.77,,155.65,1.397,342.43,32.02,,215.47,1.934,474.034,30.99,,156.18,1.402,343.596,30.53,,220.45,1.979,484.99,28.13,
Mumbai,434,C155,19.0145,72.86186,400037,46.95,0.421,103.29,31.25,,44.09,0.396,96.998,31.67,,38.62,0.347,84.964,33.33,,62.8,0.564,138.16,33.33,,48.57,0.436,106.854,33.33,,71.4,0.641,157.08,29.63,,81.67,0.733,179.674,34.67,
Mumbai,113,C156,19.20127,72.86619,400101,19.84,0.178,43.648,20,,23.3,0.209,51.26,28,,12.95,0.116,28.49,15,,24.74,0.222,54.428,15,,20.27,0.182,44.594,16,,18.6,0.167,40.92,27.78,,7.64,0.069,16.808,4.76,
Mumbai,198,C157,19.21381,72.86847,400101,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
Mumbai,519,C158,19.03441,72.87022,400022,374.55,3.363,824.01,22.88,,298.82,2.683,657.404,18.13,,198.13,1.779,435.886,10.3,,189.51,1.701,416.922,9.29,,155.27,1.394,341.594,9.1,,202.85,1.821,446.27,8.16,,255.71,2.296,562.562,8.89,
Mumbai,127,C159,19.19704,72.87061,400101,60.16,0.54,132.352,38.1,,54.03,0.485,118.866,33.33,,75.84,0.681,166.848,34.52,,84.28,0.757,185.416,34.52,,120.74,1.084,265.628,37.14,,74.41,0.668,163.702,33.33,,84.37,0.757,185.614,32.38,
Mumbai,226,C160,19.20969,72.8713,400101,7.3,0.066,16.06,12.5,,7.93,0.071,17.446,16.67,,2.81,0.025,6.182,12.5,,6.95,0.062,15.29,12.5,,8.71,0.078,19.162,12.9,,4.8,0.043,10.56,10.71,,12.28,0.11,27.016,17.14,
Mumbai,114,C161,19.19897,72.87241,400101,0,0,0,0,,3.84,0.034,8.448,20,,0,0,0,0,,2.48,0.022,5.456,25,,0,0,0,0,,0,0,0,0,,3.27,0.029,7.194,20,
Mumbai,115,C162,19.19798,72.87249,400101,20.06,0.18,44.132,29.55,,23.08,0.207,50.776,16.36,,18.11,0.163,39.842,22.73,,23.6,0.212,51.92,20.45,,26.57,0.239,58.454,21.82,,22.94,0.206,50.468,22.73,,39.53,0.355,86.966,23.64,
Mumbai,142,C163,19.19798,72.87249,400101,3.36,0.03,7.392,2.78,,4.91,0.044,10.802,3.33,,3.75,0.034,8.25,2.78,,4.25,0.038,9.35,2.78,,4.32,0.039,9.504,2.22,,41.86,0.376,92.092,8.97,,45.33,0.407,99.726,8,
Mumbai,287,C164,19.20048,72.87369,400101,2.9,0.026,6.38,27.27,,6.54,0.059,14.388,33.33,,5.6,0.05,12.32,33.33,,4.46,0.04,9.812,33.33,,19.83,0.178,43.626,30.43,,12.5,0.112,27.5,33.33,,15.06,0.135,33.132,40,
Mumbai,126,C165,19.19925,72.87369,400101,109.64,0.984,241.208,14.81,,110.86,0.995,243.892,13.75,,173.34,1.556,381.348,13.02,,103.19,0.926,227.018,11.73,,137.75,1.237,303.05,11.92,,109.02,0.979,239.844,13.13,,187.1,1.68,411.62,16.77,
Mumbai,352,C166,19.19499,72.87511,400101,250.6,2.25,551.32,28.79,,250.17,2.246,550.374,25.86,,220.49,1.979,485.078,24.49,,220.86,1.983,485.892,25.56,,333,2.99,732.6,27.4,,276.85,2.485,609.07,28,,453.53,4.072,997.766,29.8,
Mumbai,116,C167,19.20152,72.8761,400101,45.97,0.413,101.134,25,,25.32,0.227,55.704,20.65,,24.13,0.217,53.086,21.52,,34.19,0.307,75.218,22.5,,60.52,0.543,133.144,21.57,,53.97,0.485,118.734,22.47,,66.38,0.596,146.036,22.61,
Mumbai,108,C168,19.1965,72.87746,400101,210.82,1.893,463.804,21.01,,207.08,1.859,455.576,18.3,,183.59,1.648,403.898,18.88,,196.46,1.764,432.212,18.57,,290.23,2.606,638.506,20.04,,223.08,2.003,490.776,21.01,,328.44,2.949,722.568,22.55,
Mumbai,373,C169,19.02823,72.87856,400016,249.73,2.242,549.406,24.9,,184.5,1.656,405.9,24.55,,144.2,1.295,317.24,21.59,,231.12,2.075,508.464,21.82,,203.82,1.83,448.404,24.44,,273.73,2.457,602.206,24.91,,354.06,3.179,778.932,26.39,
Mumbai,513,C170,19.02762,72.87974,400037,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
Mumbai,550,C171,19.06258,72.88216,400024,15.6,0.14,34.32,2.08,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,8.32,0.075,18.304,0.52,,5.86,0.053,12.892,1.04,
Mumbai,549,C172,19.05726,72.8822,400022,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
Mumbai,572,C173,19.05693,72.88229,400070,31.39,0.282,69.058,19,,34.63,0.311,76.186,12.8,,38.24,0.343,84.128,14.56,,26.58,0.239,58.476,15.38,,58.2,0.522,128.04,16.92,,35.69,0.32,78.518,13,,55.83,0.501,122.826,19.79,
Mumbai,575,C174,19.05304,72.89291,400071,60.79,0.546,133.738,35,,33.34,0.299,73.348,28.13,,22.01,0.198,48.422,21.88,,38.9,0.349,85.58,25,,19.77,0.177,43.494,21.88,,48.26,0.433,106.172,27.5,,44.57,0.4,98.054,19.44,
Mumbai,552,C175,19.06837,72.89623,400071,1.76,0.016,3.872,1.67,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
Mumbai,430,C176,19.05627,72.89723,400071,50.82,0.456,111.804,40,,29.83,0.268,65.626,33.33,,31.17,0.28,68.574,33.33,,28.51,0.256,62.722,23.33,,40.65,0.365,89.43,33.33,,50.45,0.453,110.99,33.33,,44.86,0.403,98.692,33.33,
Mumbai,477,C177,19.06827,72.89733,400089,44.36,0.398,97.592,23.08,,0,0,0,0,,19.7,0.177,43.34,15.38,,23.92,0.215,52.624,13.85,,18.41,0.165,40.502,15.38,,30.39,0.273,66.858,15.38,,33.54,0.301,73.788,23.08,
Mumbai,306,C178,19.05812,72.89994,400071,73.92,0.664,162.624,46.67,,40.8,0.366,89.76,36.11,,63.82,0.573,140.404,38.89,,38.8,0.348,85.36,22.22,,43.82,0.393,96.404,33.33,,89.78,0.806,197.516,35.56,,86.09,0.773,189.398,33.33,
Mumbai,474,C179,19.03941,72.9003,400074,122.27,1.098,268.994,22.4,,57.45,0.516,126.39,13,,70.81,0.636,155.782,17,,64.89,0.583,142.758,13.6,,70.95,0.637,156.09,15.5,,155.08,1.392,341.176,18.65,,89.21,0.801,196.262,15.87,
Mumbai,109,C180,19.11668,72.90363,400076,32.16,0.289,70.752,19.32,,31.93,0.287,70.246,20,,23.05,0.207,50.71,16.28,,29.81,0.268,65.582,20.24,,29.64,0.266,65.208,13.33,,39.77,0.357,87.494,18.39,,75.38,0.677,165.836,26.09,
Mumbai,312,C181,19.06852,72.90492,400089,10.43,0.094,22.946,6.25,,12.84,0.115,28.248,7.81,,17.79,0.16,39.138,9.38,,10.86,0.097,23.892,7.5,,14.07,0.126,30.954,10.94,,19.29,0.173,42.438,13.75,,14.82,0.133,32.604,10.94,
Mumbai,574,C182,19.07891,72.90791,400075,53.17,0.477,116.974,26.47,,38.15,0.342,83.93,13.79,,47.79,0.429,105.138,17.14,,60.42,0.542,132.924,20.29,,74.59,0.67,164.098,21.18,,84.4,0.758,185.68,18.99,,80.54,0.723,177.188,18.48,
Mumbai,424,C183,19.11538,72.90914,410210,46.35,0.416,101.97,15.66,,30.58,0.275,67.276,17.39,,31.05,0.279,68.31,23.19,,45.21,0.406,99.462,20,,47.33,0.425,104.126,23.61,,35.34,0.317,77.748,16.67,,85.63,0.769,188.386,23.33,
Mumbai,111,C184,19.05226,72.90938,400071,133.03,1.194,292.666,19,,110.08,0.988,242.176,17.68,,87.53,0.786,192.566,17.07,,107.48,0.965,236.456,13.66,,103.26,0.927,227.172,17.96,,152.13,1.366,334.686,19.07,,135.96,1.221,299.112,16.57,
Mumbai,314,C185,19.09881,72.91819,400086,65.12,0.585,143.264,13.3,,68.1,0.611,149.82,11.06,,80.38,0.722,176.836,14.36,,74.66,0.67,164.252,18.62,,100.46,0.902,221.012,16.6,,99.72,0.895,219.384,15.43,,127.13,1.141,279.686,16.49,
Mumbai,344,C186,19.12961,72.93335,400042,162.9,1.462,358.38,22.47,,123.97,1.113,272.734,17.72,,183.32,1.646,403.304,20.45,,124.62,1.119,274.164,16.25,,151.07,1.356,332.354,20.31,,217.24,1.95,477.928,18,,197.33,1.772,434.126,19.31,
Mumbai,523,C187,19.16885,72.93624,400080,217.8,1.955,479.16,29.49,,195.02,1.751,429.044,30.9,,265.3,2.382,583.66,31.26,,248.05,2.227,545.71,29.12,,184.19,1.654,405.218,26.26,,220.19,1.977,484.418,23.79,,347.73,3.122,765.006,34.29,
Mumbai,156,C188,19.13074,72.93624,400042,61.33,0.551,134.926,12.72,,48.47,0.435,106.634,10.96,,105.98,0.951,233.156,15.09,,47.32,0.425,104.104,9.21,,111.3,0.999,244.86,14.91,,126.17,1.133,277.574,14.39,,89.98,0.808,197.956,15.79,
Mumbai,235,C189,19.17255,72.94254,400081,21.44,0.192,47.168,12.24,,49.64,0.446,109.208,22.92,,56.13,0.504,123.486,21.67,,33.1,0.297,72.82,19.61,,14.55,0.131,32.01,9.62,,68.74,0.617,151.228,16.92,,11.88,0.107,26.136,7.69,
Mumbai,517,C190,19.15473,72.94842,400042,80.75,0.725,177.65,30.17,,52.82,0.474,116.204,27.59,,77.93,0.7,171.446,25.52,,62.52,0.561,137.544,28.45,,68.21,0.612,150.062,26.72,,97.84,0.878,215.248,27.59,,83.36,0.748,183.392,28.81,
Mumbai,381,C191,19.12024,72.99128,400701,151.04,1.356,332.288,20,,72.5,0.651,159.5,15.13,,82.97,0.745,182.534,19.08,,140.38,1.26,308.836,18.42,,98.87,0.888,217.514,17.11,,152.89,1.373,336.358,16.32,,204.22,1.833,449.284,24.34,
Mumbai,328,C192,19.08028,72.99969,400703,27.3,0.245,60.06,26.67,,21.56,0.194,47.432,25,,35.56,0.319,78.232,27.78,,17.23,0.155,37.906,11.11,,29.61,0.266,65.142,30.56,,43.7,0.392,96.14,33.33,,34.89,0.313,76.758,27.78,
Mumbai,193,C193,19.08509,73.00768,400703,28.16,0.253,61.952,6,,8.95,0.08,19.69,5,,11.31,0.102,24.882,5,,21.18,0.19,46.596,5.33,,20.79,0.187,45.738,4.17,,41.28,0.371,90.816,8.67,,18.56,0.167,40.832,5,
Mumbai,121,C194,19.0412,73.00952,400706,274.62,2.465,604.164,27.47,,199.72,1.793,439.384,23.49,,233.98,2.101,514.756,28.01,,237.56,2.133,522.632,22.17,,212.28,1.906,467.016,24.4,,265.28,2.382,583.616,23.37,,274.03,2.46,602.866,20.05,
Mumbai,408,C195,19.01369,73.01243,400706,86.16,0.774,189.552,22.22,,48.07,0.432,105.754,17.36,,60.93,0.547,134.046,18.06,,69.58,0.625,153.076,19.44,,75.21,0.675,165.462,19.44,,67.02,0.602,147.444,13.89,,73.43,0.659,161.546,15.97,
Mumbai,506,C196,19.04508,73.01334,400706,11.48,0.103,25.256,20,,15.38,0.138,33.836,18.75,,11.04,0.099,24.288,12.5,,10.49,0.094,23.078,15,,14.41,0.129,31.702,12.5,,2.43,0.022,5.346,5,,9.46,0.085,20.812,7.5,
Mumbai,586,C197,18.97087,73.01407,410206,78.56,0.705,172.832,22.98,,74.67,0.67,164.274,27.74,,77.68,0.697,170.896,25.36,,115.59,1.038,254.298,26.29,,76.45,0.686,168.19,21.43,,105.36,0.946,231.792,19.44,,130.19,1.169,286.418,19.44,
Mumbai,243,C198,19.03632,73.01544,400086,45.84,0.412,100.848,17.31,,21.32,0.191,46.904,10.94,,33.77,0.303,74.294,14.06,,52.86,0.475,116.292,13.66,,53.04,0.476,116.688,18.75,,41.85,0.376,92.07,13.13,,46.17,0.414,101.574,13.13,
Mumbai,323,C199,19.04109,73.01857,400706,15.6,0.14,34.32,7.69,,31.14,0.28,68.508,16.18,,22.52,0.202,49.544,14.71,,33.2,0.298,73.04,12.94,,16.61,0.149,36.542,4.41,,61.74,0.554,135.828,13.33,,21.2,0.19,46.64,6.67,
Mumbai,183,C200,19.04326,73.01924,400706,15.38,0.138,33.836,9.33,,19.19,0.172,42.218,11.67,,19.36,0.174,42.592,10,,19.09,0.171,41.998,9.33,,42.58,0.382,93.676,21.67,,13.26,0.119,29.172,5.33,,37.49,0.337,82.478,13.79,
Mumbai,453,C201,19.03385,73.01959,400706,30.12,0.27,66.264,26.67,,11.92,0.107,26.224,16.67,,13.99,0.126,30.778,18.75,,33.44,0.3,73.568,20,,30.38,0.273,66.836,29.17,,22.5,0.202,49.5,26.67,,24.99,0.224,54.978,21.67,
Mumbai,414,C202,19.02736,73.0224,410210,17.16,0.154,37.752,14,,11.49,0.103,25.278,12.5,,9.03,0.081,19.866,10,,12.58,0.113,27.676,10,,14.32,0.129,31.504,12.5,,13.5,0.121,29.7,12.5,,24.57,0.221,54.054,20,
Mumbai,224,C203,19.0136,73.02344,400706,10.69,0.096,23.518,8.57,,9.49,0.085,20.878,8.93,,8.77,0.079,19.294,8.93,,16.51,0.148,36.322,11.43,,10.44,0.094,22.968,7.14,,7.19,0.065,15.818,7.14,,12.53,0.112,27.566,5.71,
Mumbai,229,C204,19.03111,73.02627,400706,63.92,0.574,140.624,19,,64.98,0.583,142.956,16.25,,54.15,0.486,119.13,15,,65.98,0.592,145.156,18,,53.85,0.483,118.47,16.25,,128.14,1.15,281.908,19,,93.63,0.841,205.986,16,
Mumbai,380,C205,19.03885,73.02737,400706,18.02,0.162,39.644,12.73,,18.7,0.168,41.14,27.27,,7.64,0.069,16.808,13.64,,9.7,0.087,21.34,10.91,,8.47,0.076,18.634,9.09,,17.19,0.154,37.818,16.36,,16.62,0.149,36.564,14.55,
Mumbai,547,C206,18.97393,73.02825,410206,0,0,0,0,,4.3,0.039,9.46,2.78,,10.5,0.094,23.1,8.33,,26.39,0.237,58.058,8.89,,5.36,0.048,11.792,5.56,,3.16,0.028,6.952,2.22,,6.74,0.061,14.828,4.44,
Mumbai,558,C207,18.976,73.03197,410206,0,0,0,0,,3.35,0.03,7.37,7.14,,1.95,0.018,4.29,3.57,,1.45,0.013,3.19,2.86,,25.5,0.229,56.1,7.14,,10.76,0.097,23.672,5.71,,9.38,0.084,20.636,5.71,
Mumbai,499,C208,18.97633,73.03265,410206,22.34,0.201,49.148,3.64,,4.04,0.036,8.888,2.27,,20.3,0.182,44.66,3.41,,27.96,0.251,61.512,4.55,,21.2,0.19,46.64,4.55,,7.23,0.065,15.906,2.73,,0,0,0,0,
Mumbai,257,C209,18.97201,73.03482,410206,135.35,1.215,297.77,9.02,,118.78,1.066,261.316,10.22,,120.28,1.08,264.616,10.44,,192.42,1.727,423.324,12.43,,149.82,1.345,329.604,12.44,,137.81,1.237,303.182,9.4,,210.91,1.893,464.002,8.86,
Mumbai,585,C210,19.01995,73.03716,400614,60.85,0.546,133.87,31.76,,58.48,0.525,128.656,20.47,,108.06,0.97,237.732,15.5,,306.47,2.751,674.234,17.72,,299.46,2.688,658.812,17.23,,353.93,3.177,778.646,17.91,,247.07,2.218,543.554,15.31,
Mumbai,603,C211,19.02799,73.04204,400614,0,0,0,0,,0,0,0,0,,20.05,0.18,44.11,11.43,,26.73,0.24,58.806,20,,34.17,0.307,75.174,20,,38.73,0.348,85.206,22,,25.88,0.232,56.936,10,
Mumbai,604,C212,19.02765,73.04217,400708,0,0,0,0,,0,0,0,0,,27.96,0.251,61.512,26.83,,14.39,0.129,31.658,15,,23.47,0.211,51.634,20.83,,10.89,0.098,23.958,10,,24.76,0.222,54.472,22.92,
Mumbai,597,C213,19.02768,73.04262,400614,10.61,0.095,23.342,13.33,,12.25,0.11,26.95,7.35,,7.36,0.066,16.192,7.35,,21.34,0.192,46.948,9.41,,12.12,0.109,26.664,11.76,,14.12,0.127,31.064,8.24,,3.2,0.029,7.04,2.94,
Mumbai,606,C214,19.03494,73.04344,400614,0,0,0,0,,0,0,0,0,,45.94,0.412,101.068,30.3,,45.95,0.413,101.09,18,,56.68,0.509,124.696,12.5,,55.11,0.495,121.242,18.42,,55.42,0.498,121.924,13.95,
Mumbai,583,C215,19.03424,73.0438,400614,121.7,1.093,267.74,26.67,,50.65,0.455,111.43,11.67,,56.39,0.506,124.058,15.1,,122.47,1.099,269.434,21,,116.57,1.047,256.454,18.85,,127.94,1.149,281.468,17.7,,115.23,1.034,253.506,19.26,
Mumbai,608,C216,19.0269,73.04383,410209,0,0,0,0,,0,0,0,0,,0.72,0.006,1.584,9.09,,11.67,0.105,25.674,24.24,,11.94,0.107,26.268,17.86,,16.57,0.149,36.454,25.71,,8.54,0.077,18.788,21.43,
Mumbai,588,C217,19.03166,73.04451,400614,33.97,0.305,74.734,31.25,,18.62,0.167,40.964,17.86,,29.81,0.268,65.582,28.57,,31.65,0.284,69.63,25.71,,24.58,0.221,54.076,21.43,,30.95,0.278,68.09,25.71,,17.75,0.159,39.05,28.57,
Mumbai,584,C218,19.03379,73.04523,400614,76.61,0.688,168.542,34.55,,94.57,0.849,208.054,30.25,,72.61,0.652,159.742,29.84,,92.58,0.831,203.676,29.59,,120.83,1.085,265.826,24.65,,81.49,0.732,179.278,21.67,,78.53,0.705,172.766,21.92,
Mumbai,596,C219,19.02513,73.04627,400614,2.05,0.018,4.51,12.5,,5.41,0.049,11.902,12.5,,8.09,0.073,17.798,18.75,,16.88,0.152,37.136,14.58,,11.6,0.104,25.52,12.5,,23.76,0.213,52.272,16,,42.2,0.379,92.84,25.53,
Mumbai,570,C220,19.0378,73.05876,410210,37.71,0.339,82.962,38.18,,28.2,0.253,62.04,22.73,,34.42,0.309,75.724,31.11,,33.87,0.304,74.514,26.67,,29.95,0.269,65.89,29.17,,32.6,0.293,71.72,27.08,,28.2,0.253,62.04,26.67,
Mumbai,233,C221,19.03431,73.061,410210,51.93,0.466,114.246,17.81,,35.35,0.317,77.77,11.02,,46.69,0.419,102.718,15.25,,46.77,0.42,102.894,10.67,,59.85,0.537,131.67,14.17,,40.03,0.359,88.066,12.5,,76.87,0.69,169.114,16,
